,City,Year,Total Murders,Unsolved Murders,Unsolved Murder %,% Total Asian,% Unsolved Asian,% Total Black,% Unsolved Black,% Total Hispanic,% Unsolved Hispanic,% Total White,% Unsolved White,% Total Other,% Unsolved Other,% Total Unknown,% Unsolved Unknown
0,San Diego,2016,52,17,0.3269230769230769,0.0034317089910775567,0.2,0.013726835964310227,0.3,0.01098146877144818,0.4375,0.01098146877144818,0.2727272727272727,0.0,,0.0,
0,San Diego,2017,35,18,0.5142857142857142,0.0013726835964310226,0.5,0.0061770761839396015,0.4444444444444444,0.0068634179821551134,0.5,0.0068634179821551134,0.5384615384615384,0.0006863417982155113,1.0,0.0,
0,San Francisco,2007,106,71,0.6698113207547169,0.0034317089910775567,0.6,0.038435140700068635,0.6607142857142857,0.017844886753603295,0.8461538461538461,0.017844886753603295,0.5,0.0034317089910775567,0.4,0.0,
0,San Francisco,2008,102,60,0.5882352941176471,0.0006863417982155113,,0.03568977350720659,0.6730769230769231,0.016472203157172273,0.6666666666666666,0.016472203157172273,0.11764705882352941,0.00549073438572409,0.875,0.0,
0,San Francisco,2009,46,23,0.5,0.0013726835964310226,0.5,0.015785861358956762,0.5217391304347826,0.0068634179821551134,0.5,0.0068634179821551134,0.4444444444444444,0.0013726835964310226,0.5,0.0,
0,San Francisco,2010,51,29,0.5686274509803921,0.002059025394646534,0.3333333333333333,0.02127659574468085,0.7096774193548387,0.002745367192862045,0.5,0.002745367192862045,0.2727272727272727,0.0013726835964310226,0.5,0.0,
0,San Francisco,2011,54,27,0.5,0.002745367192862045,0.25,0.017844886753603295,0.6538461538461539,0.00549073438572409,0.625,0.00549073438572409,0.2727272727272727,0.0034317089910775567,0.2,0.0,
0,San Francisco,2012,73,32,0.4383561643835616,0.004804392587508579,,0.027453671928620454,0.55,0.008922443376801648,0.46153846153846156,0.008922443376801648,0.2727272727272727,0.0013726835964310226,0.5,0.0,
0,San Francisco,2013,48,23,0.4791666666666667,0.002059025394646534,,0.02196293754289636,0.53125,0.004118050789293068,0.5,0.004118050789293068,0.3333333333333333,0.0006863417982155113,1.0,0.0,
0,San Francisco,2014,46,16,0.34782608695652173,0.002059025394646534,0.3333333333333333,0.017844886753603295,0.46153846153846156,0.004804392587508579,0.2857142857142857,0.004804392587508579,,0.0013726835964310226,0.5,0.0,
0,San Francisco,2015,53,23,0.4339622641509434,0.0,,0.016472203157172273,0.375,0.0075497597803706245,0.6363636363636364,0.0075497597803706245,0.4,0.002059025394646534,0.3333333333333333,0.0,
0,San Francisco,2016,60,27,0.45,0.0013726835964310226,1.0,0.024708304735758406,0.5277777777777778,0.008922443376801648,0.23076923076923078,0.008922443376801648,0.2857142857142857,0.0013726835964310226,0.5,0.0,
0,San Francisco,2017,57,30,0.5263157894736842,0.004118050789293068,0.5,0.016472203157172273,0.7083333333333334,0.008922443376801648,0.38461538461538464,0.008922443376801648,0.4,0.002745367192862045,0.25,0.0,
0,Savannah,2007,17,4,0.23529411764705882,0.0,,0.0068634179821551134,0.3,0.0,,0.0,0.25,0.0,,0.002059025394646534,
0,Savannah,2008,23,6,0.2608695652173913,0.0,,0.013040494166094716,0.2631578947368421,0.0013726835964310226,,0.0013726835964310226,,0.0,,0.0013726835964310226,0.5
0,Savannah,2009,21,12,0.5714285714285714,0.0,,0.013040494166094716,0.5789473684210527,0.0,,0.0,0.5,0.0,,0.0,
0,Savannah,2010,16,6,0.375,0.0,,0.008922443376801648,0.46153846153846156,0.0,,0.0,,0.0006863417982155113,,0.0,
0,Savannah,2011,26,14,0.5384615384615384,0.0,,0.01098146877144818,0.5625,0.0,,0.0,0.4444444444444444,0.0,,0.0006863417982155113,1.0
0,Savannah,2012,19,6,0.3157894736842105,0.0,,0.009608785175017159,0.42857142857142855,0.0,,0.0,,0.0,,0.0,
0,Savannah,2013,22,10,0.45454545454545453,0.0,,0.013040494166094716,0.5263157894736842,0.0013726835964310226,,0.0013726835964310226,,0.0,,0.0,
0,Savannah,2014,26,15,0.5769230769230769,0.0,,0.014413177762525738,0.6190476190476191,0.0,,0.0,0.4,0.0,,0.0,
0,Savannah,2015,44,26,0.5909090909090909,0.0,,0.022649279341111873,0.5454545454545454,0.0006863417982155113,1.0,0.0006863417982155113,0.7142857142857143,0.0,,0.002059025394646534,0.6666666666666666
0,Savannah,2016,39,22,0.5641025641025641,0.0,,0.022649279341111873,0.5757575757575758,0.0,,0.0,0.5,0.0,,0.0,
0,Savannah,2017,4,2,0.5,0.0,,0.0013726835964310226,1.0,0.0,,0.0,,0.0,,0.0,
0,St. Louis,2007,150,78,0.52,0.0,,0.09402882635552505,0.5036496350364964,0.0013726835964310226,0.5,0.0013726835964310226,0.7272727272727273,0.0,,0.0,
0,St. Louis,2008,180,87,0.48333333333333334,0.0,,0.10981468771448182,0.48125,0.0006863417982155113,,0.0006863417982155113,0.5555555555555556,0.0006863417982155113,,0.0,
0,St. Louis,2009,157,69,0.4394904458598726,0.0006863417982155113,,0.09540150995195608,0.45323741007194246,0.002059025394646534,0.3333333333333333,0.002059025394646534,0.35714285714285715,0.0,,0.0,
0,St. Louis,2010,153,67,0.43790849673202614,0.0,,0.09196980096087852,0.44776119402985076,0.002745367192862045,0.5,0.002745367192862045,0.2857142857142857,0.0006863417982155113,1.0,0.0,
0,St. Louis,2011,122,50,0.4098360655737705,0.0006863417982155113,,0.07343857240905971,0.4205607476635514,0.0006863417982155113,,0.0006863417982155113,0.38461538461538464,0.0,,0.0,
0,St. Louis,2012,120,54,0.45,0.0,,0.07618393960192175,0.4594594594594595,0.0013726835964310226,0.5,0.0013726835964310226,0.2857142857142857,0.0,,0.0,
0,St. Louis,2013,129,63,0.4883720930232558,0.002059025394646534,0.3333333333333333,0.07755662319835278,0.5132743362831859,0.0013726835964310226,1.0,0.0013726835964310226,0.18181818181818182,0.0,,0.0,
0,St. Louis,2014,173,104,0.6011560693641619,0.0006863417982155113,1.0,0.10706932052161977,0.6153846153846154,0.0013726835964310226,,0.0013726835964310226,0.5,0.0,,0.0,
0,St. Louis,2015,201,131,0.6517412935323383,0.0,,0.1262868908716541,0.6902173913043478,0.0,,0.0,0.1875,0.0006863417982155113,1.0,0.0,
0,St. Louis,2016,202,129,0.6386138613861386,0.0,,0.11942347288949898,0.6609195402298851,0.002745367192862045,0.75,0.002745367192862045,0.4583333333333333,0.0,,0.0,
0,St. Louis,2017,217,148,0.6820276497695853,0.0,,0.1400137268359643,0.6715686274509803,0.0006863417982155113,1.0,0.0006863417982155113,0.8181818181818182,0.0006863417982155113,1.0,0.0,
0,Stockton,2007,31,14,0.45161290322580644,0.0013726835964310226,0.5,0.0061770761839396015,0.3333333333333333,0.01098146877144818,0.625,0.01098146877144818,,0.0,,0.0,
0,Stockton,2008,24,9,0.375,0.002059025394646534,0.6666666666666666,0.0034317089910775567,0.4,0.009608785175017159,0.2857142857142857,0.009608785175017159,0.5,0.0,,0.0,
0,Stockton,2009,35,27,0.7714285714285715,0.002059025394646534,1.0,0.004118050789293068,0.8333333333333334,0.014413177762525738,0.7142857142857143,0.014413177762525738,0.75,0.0006863417982155113,1.0,0.0,
0,Stockton,2010,53,26,0.49056603773584906,0.0013726835964310226,,0.01098146877144818,0.6875,0.01990391214824983,0.5172413793103449,0.01990391214824983,,0.0006863417982155113,,0.0,
0,Stockton,2011,61,38,0.6229508196721312,0.004804392587508579,0.7142857142857143,0.013726835964310227,0.45,0.019217570350034317,0.7857142857142857,0.019217570350034317,0.25,0.0013726835964310226,0.5,0.0,
0,Stockton,2012,74,45,0.6081081081081081,0.0075497597803706245,0.8181818181818182,0.015785861358956762,0.5217391304347826,0.02196293754289636,0.65625,0.02196293754289636,0.6,0.0013726835964310226,,0.0006863417982155113,
0,Stockton,2013,34,20,0.5882352941176471,0.0006863417982155113,,0.009608785175017159,0.5714285714285714,0.008922443376801648,0.6153846153846154,0.008922443376801648,0.3333333333333333,0.002059025394646534,1.0,0.0,
0,Stockton,2014,51,34,0.6666666666666666,0.0006863417982155113,,0.013726835964310227,0.6,0.015785861358956762,0.8260869565217391,0.015785861358956762,0.2,0.0013726835964310226,1.0,0.0,
0,Stockton,2015,50,32,0.64,0.0,,0.016472203157172273,0.7083333333333334,0.013726835964310227,0.6,0.013726835964310227,0.4,0.0006863417982155113,1.0,0.0,
0,Stockton,2016,51,40,0.7843137254901961,0.0013726835964310226,0.5,0.01029512697323267,0.8,0.015099519560741249,0.8181818181818182,0.015099519560741249,0.6666666666666666,0.002059025394646534,1.0,0.0,
0,Stockton,2017,0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0,Tampa,2007,0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0,Tampa,2008,0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0,Tampa,2009,0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0,Tampa,2010,30,10,0.3333333333333333,0.0,,0.009608785175017159,0.07142857142857142,0.002059025394646534,0.3333333333333333,0.002059025394646534,0.6153846153846154,0.0,,0.0,
0,Tampa,2011,0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0,Tampa,2012,23,14,0.6086956521739131,0.0,,0.0075497597803706245,0.45454545454545453,0.0013726835964310226,1.0,0.0013726835964310226,0.7,0.0,,0.0,
0,Tampa,2013,28,13,0.4642857142857143,0.0,,0.013726835964310227,0.5,0.002059025394646534,0.6666666666666666,0.002059025394646534,0.2,0.0,,0.0,
0,Tampa,2014,29,13,0.4482758620689655,0.0,,0.013726835964310227,0.45,0.0034317089910775567,0.2,0.0034317089910775567,0.75,0.0,,0.0,
0,Tampa,2015,36,21,0.5833333333333334,0.0,,0.01990391214824983,0.5172413793103449,0.002745367192862045,0.75,0.002745367192862045,1.0,0.0,,0.0,
0,Tampa,2016,30,11,0.36666666666666664,0.0,,0.015099519560741249,0.36363636363636365,0.002059025394646534,0.6666666666666666,0.002059025394646534,0.2,0.0,,0.0,
0,Tampa,2017,41,18,0.43902439024390244,0.0,,0.01990391214824983,0.5172413793103449,0.0006863417982155113,1.0,0.0006863417982155113,0.18181818181818182,0.0,,0.0,
0,Tulsa,2007,71,21,0.29577464788732394,0.0,,0.022649279341111873,0.3333333333333333,0.0013726835964310226,0.5,0.0013726835964310226,0.2571428571428571,0.0006863417982155113,,0.0,
0,Tulsa,2008,59,20,0.3389830508474576,0.0,,0.016472203157172273,0.375,0.004118050789293068,0.3333333333333333,0.004118050789293068,0.3076923076923077,0.002059025394646534,0.3333333333333333,0.0,
0,Tulsa,2009,72,20,0.2777777777777778,0.0,,0.026767330130404943,0.2564102564102564,0.002745367192862045,0.5,0.002745367192862045,0.27586206896551724,0.0,,0.0,
0,Tulsa,2010,64,24,0.375,0.0,,0.028140013726835965,0.43902439024390244,0.002745367192862045,0.5,0.002745367192862045,0.2222222222222222,0.0006863417982155113,,0.0,
0,Tulsa,2011,57,24,0.42105263157894735,0.0006863417982155113,1.0,0.02059025394646534,0.5333333333333333,0.002059025394646534,0.3333333333333333,0.002059025394646534,0.2857142857142857,0.0006863417982155113,,0.0006863417982155113,
0,Tulsa,2012,45,12,0.26666666666666666,0.0,,0.019217570350034317,0.35714285714285715,0.0013726835964310226,0.5,0.0013726835964310226,0.07142857142857142,0.0006863417982155113,,0.0,
0,Tulsa,2013,67,21,0.31343283582089554,0.0006863417982155113,,0.02127659574468085,0.2903225806451613,0.0,,0.0,0.3548387096774194,0.002745367192862045,0.25,0.0,
0,Tulsa,2014,53,17,0.32075471698113206,0.0,,0.013726835964310227,0.3,0.008922443376801648,0.5384615384615384,0.008922443376801648,0.1875,0.002059025394646534,0.3333333333333333,0.0006863417982155113,
0,Tulsa,2015,57,19,0.3333333333333333,0.0,,0.02059025394646534,0.43333333333333335,0.0034317089910775567,,0.0034317089910775567,0.2857142857142857,0.0006863417982155113,,0.0,
0,Tulsa,2016,74,27,0.36486486486486486,0.0006863417982155113,,0.01990391214824983,0.4482758620689655,0.002745367192862045,0.75,0.002745367192862045,0.23529411764705882,0.004118050789293068,0.5,0.0,
0,Tulsa,2017,1,1,1.0,0.0,,0.0,,0.0,,0.0,1.0,0.0,,0.0,
0,Washington,2007,195,83,0.4256410256410256,0.0013726835964310226,0.5,0.12491420727522307,0.42857142857142855,0.0061770761839396015,0.4444444444444444,0.0061770761839396015,,0.0,,0.0,
0,Washington,2008,199,81,0.40703517587939697,0.0006863417982155113,1.0,0.12216884008236102,0.4101123595505618,0.0075497597803706245,0.2727272727272727,0.0075497597803706245,0.2857142857142857,0.0013726835964310226,1.0,0.0,
0,Washington,2009,155,68,0.43870967741935485,0.0,,0.09883321894303362,0.4375,0.0068634179821551134,0.5,0.0068634179821551134,,0.0006863417982155113,,0.0,
0,Washington,2010,141,55,0.3900709219858156,0.002745367192862045,0.25,0.08579272477693892,0.4,0.004804392587508579,0.5714285714285714,0.004804392587508579,,0.0013726835964310226,,0.0,
0,Washington,2011,116,36,0.3103448275862069,0.0006863417982155113,1.0,0.0720658888126287,0.3047619047619048,0.004118050789293068,0.3333333333333333,0.004118050789293068,,0.0013726835964310226,0.5,0.0,
0,Washington,2012,94,40,0.425531914893617,0.0013726835964310226,,0.05971173644474949,0.4367816091954023,0.0013726835964310226,0.5,0.0013726835964310226,0.3333333333333333,0.0,,0.0,
0,Washington,2013,111,53,0.4774774774774775,0.0013726835964310226,0.5,0.06657515442690459,0.44329896907216493,0.0013726835964310226,0.5,0.0013726835964310226,0.8,0.0,,0.0,
0,Washington,2014,113,51,0.45132743362831856,0.0006863417982155113,1.0,0.0727522306108442,0.4716981132075472,0.002745367192862045,,0.002745367192862045,,0.0,,0.0,
0,Washington,2015,174,89,0.5114942528735632,0.0,,0.10844200411805079,0.5253164556962026,0.0061770761839396015,0.6666666666666666,0.0061770761839396015,,0.0,,0.0,
0,Washington,2016,145,79,0.5448275862068965,0.0006863417982155113,,0.091283459162663,0.5639097744360902,0.0034317089910775567,0.4,0.0034317089910775567,0.3333333333333333,0.0,,0.0,
0,Washington,2017,0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
